Section name,Ti,TiD
BISH-BABOGAYA11-1A-1U-10A,0.066943233,669.43233
BISH-BABOGAYA11-1A-1U-10A,0.071688104,716.88104
BISH-BABOGAYA11-1A-1U-10A,0.067998436,679.98436
BISH-BABOGAYA11-1A-1U-10A,0.055327721,553.27721
BISH-BABOGAYA11-1A-1U-10A,0.047579807,475.79807
BISH-BABOGAYA11-1A-1U-10A,0.048207,482.07
BISH-BABOGAYA11-1A-1U-10A,0.058700288,587.00288
BISH-BABOGAYA11-1A-1U-10A,0.068320425,683.20425
BISH-BABOGAYA11-1A-1U-10A,0.070149867,701.49867
BISH-BABOGAYA11-1A-1U-10A,0.064960173,649.60173
BISH-BABOGAYA11-1A-1U-10A,0.069153705,691.53705
BISH-BABOGAYA11-1A-1U-10A,0.070962415,709.62415
BISH-BABOGAYA11-1A-1U-10A,0.06697478,669.7478
BISH-BABOGAYA11-1A-1U-10A,0.072536772,725.36772
BISH-BABOGAYA11-1A-1U-10A,0.076557128,765.57128
BISH-BABOGAYA11-1A-1U-10A,0.075302625,753.02625
BISH-BABOGAYA11-1A-1U-10A,0.073288444,732.88444
BISH-BABOGAYA11-1A-1U-10A,0.067741552,677.41552
BISH-BABOGAYA11-1A-1U-10A,0.067000626,670.00626
BISH-BABOGAYA11-1A-1U-10A,0.067593499,675.93499
BISH-BABOGAYA11-1A-1U-10A,0.064076033,640.76033
BISH-BABOGAYA11-1A-1U-10A,0.060218554,602.18554
BISH-BABOGAYA11-1A-1U-10A,0.063640528,636.40528
BISH-BABOGAYA11-1A-1U-10A,0.067561816,675.61816
BISH-BABOGAYA11-1A-1U-10A,0.073629516,736.29516
BISH-BABOGAYA11-1A-1U-10A,0.071272843,712.72843
BISH-BABOGAYA11-1A-1U-10A,0.069737938,697.37938
BISH-BABOGAYA11-1A-1U-10A,0.08144979,814.4979
BISH-BABOGAYA11-1A-1U-10A,0.08982499,898.2499
BISH-BABOGAYA11-1A-1U-10A,0.078980839,789.80839
BISH-BABOGAYA11-1A-1U-10A,0.070097095,700.97095
BISH-BABOGAYA11-1A-1U-10A,0.076570118,765.70118
BISH-BABOGAYA11-1A-1U-10A,0.073419387,734.19387
BISH-BABOGAYA11-1A-1U-10A,0.070092107,700.92107
BISH-BABOGAYA11-1A-1U-10A,0.088957434,889.57434
BISH-BABOGAYA11-1A-1U-10A,0.07127975,712.7975
BISH-BABOGAYA11-1A-1U-10A,0.080146093,801.46093
BISH-BABOGAYA11-1A-1U-10A,0.079977673,799.77673
BISH-BABOGAYA11-1A-1U-10A,0.089941351,899.41351
BISH-BABOGAYA11-1A-1U-10A,0.091413411,914.13411
BISH-BABOGAYA11-1A-1U-10A,0.093211339,932.11339
BISH-BABOGAYA11-1A-1U-10A,0.092735398,927.35398
BISH-BABOGAYA11-1A-1U-10A,0.085681204,856.81204
BISH-BABOGAYA11-1A-1U-10A,0.086727989,867.27989
BISH-BABOGAYA11-1A-1U-10A,0.094575527,945.75527
BISH-BABOGAYA11-1A-1U-10A,0.090132121,901.32121
BISH-BABOGAYA11-1A-1U-10A,0.082527556,825.27556
BISH-BABOGAYA11-1A-1U-10A,0.100933677,1009.33677
BISH-BABOGAYA11-1A-1U-10A,0.085730608,857.30608
BISH-BABOGAYA11-1A-1U-10A,0.086181581,861.81581
BISH-BABOGAYA11-1A-1U-10A,0.082730342,827.30342
BISH-BABOGAYA11-1A-1U-10A,0.083637857,836.37857
BISH-BABOGAYA11-1A-1U-10A,0.087468567,874.68567
BISH-BABOGAYA11-1A-1U-10A,0.087708831,877.08831
BISH-BABOGAYA11-1A-1U-10A,0.090004697,900.04697
BISH-BABOGAYA11-1A-1U-10A,0.090788346,907.88346
BISH-BABOGAYA11-1A-1U-10A,0.09084211,908.4211
BISH-BABOGAYA11-1A-1U-10A,0.095613538,956.13538
BISH-BABOGAYA11-1A-1U-10A,0.094001318,940.01318
BISH-BABOGAYA11-1A-1U-10A,0.099779666,997.79666
BISH-BABOGAYA11-1A-1U-10A,0.104478968,1044.78968
BISH-BABOGAYA11-1A-1U-10A,0.100753253,1007.53253
BISH-BABOGAYA11-1A-1U-10A,0.103706495,1037.06495
BISH-BABOGAYA11-1A-1U-10A,0.112513389,1125.13389
BISH-BABOGAYA11-1A-1U-10A,0.109249144,1092.49144
BISH-BABOGAYA11-1A-1U-10A,0.099073514,990.73514
BISH-BABOGAYA11-1A-1U-10A,0.114713334,1147.13334
BISH-BABOGAYA11-1A-1U-10A,0.116108685,1161.08685
BISH-BABOGAYA11-1A-1U-10A,0.123459796,1234.59796
BISH-BABOGAYA11-1A-1U-10A,0.112978122,1129.78122
BISH-BABOGAYA11-1A-1U-10A,0.113516593,1135.16593
BISH-BABOGAYA11-1A-1U-10A,0.116773232,1167.73232
BISH-BABOGAYA11-1A-1U-10A,0.107593441,1075.93441
BISH-BABOGAYA11-1A-1U-10A,0.111828768,1118.28768
BISH-BABOGAYA11-1A-1U-10A,0.116727238,1167.27238
BISH-BABOGAYA11-1A-1U-10A,0.111635955,1116.35955
BISH-BABOGAYA11-1A-1U-10A,0.120888509,1208.88509
BISH-BABOGAYA11-1A-1U-10A,0.111581451,1115.81451
BISH-BABOGAYA11-1A-1U-10A,0.113450404,1134.50404
BISH-BABOGAYA11-1A-1U-10A,0.105409287,1054.09287
BISH-BABOGAYA11-1A-1U-10A,0.114392942,1143.92942
BISH-BABOGAYA11-1A-1U-10A,0.122702316,1227.02316
BISH-BABOGAYA11-1A-1U-10A,0.119726284,1197.26284
BISH-BABOGAYA11-1A-1U-10A,0.117359413,1173.59413
BISH-BABOGAYA11-1A-1U-10A,0.125705193,1257.05193
BISH-BABOGAYA11-1A-1U-10A,0.123863745,1238.63745
BISH-BABOGAYA11-1A-1U-10A,0.119668074,1196.68074
BISH-BABOGAYA11-1A-1U-10A,0.11587859,1158.7859
BISH-BABOGAYA11-1A-1U-10A,0.125516182,1255.16182
BISH-BABOGAYA11-1A-1U-10A,0.114339677,1143.39677
BISH-BABOGAYA11-1A-1U-10A,0.11877806,1187.7806
BISH-BABOGAYA11-1A-1U-10A,0.120446677,1204.46677
BISH-BABOGAYA11-1A-1U-10A,0.117198874,1171.98874
BISH-BABOGAYA11-1A-1U-10A,0.111132976,1111.32976
BISH-BABOGAYA11-1A-1U-10A,0.110410564,1104.10564
BISH-BABOGAYA11-1A-1U-10A,0.121341345,1213.41345
BISH-BABOGAYA11-1A-1U-10A,0.125333075,1253.33075
BISH-BABOGAYA11-1A-1U-10A,0.119618607,1196.18607
BISH-BABOGAYA11-1A-1U-10A,0.123019706,1230.19706
BISH-BABOGAYA11-1A-1U-10A,0.117678025,1176.78025
BISH-BABOGAYA11-1A-1U-10A,0.113730595,1137.30595
BISH-BABOGAYA11-1A-1U-10A,0.124137265,1241.37265
BISH-BABOGAYA11-1A-1U-10A,0.128424658,1284.24658
BISH-BABOGAYA11-1A-1U-10A,0.12775243,1277.5243
BISH-BABOGAYA11-1A-1U-10A,0.129709727,1297.09727
BISH-BABOGAYA11-1A-1U-10A,0.116681903,1166.81903
BISH-BABOGAYA11-1A-1U-10A,0.10601854,1060.1854
BISH-BABOGAYA11-1A-1U-10A,0.097579909,975.79909
BISH-BABOGAYA11-1A-1U-10A,0.093378531,933.78531
BISH-BABOGAYA11-1A-1U-10A,0.093589123,935.89123
BISH-BABOGAYA11-1A-1U-10A,0.100058911,1000.58911
BISH-BABOGAYA11-1A-1U-10A,0.106333213,1063.33213
BISH-BABOGAYA11-1A-1U-10A,0.114283113,1142.83113
BISH-BABOGAYA11-1A-1U-10A,0.103640449,1036.40449
BISH-BABOGAYA11-1A-1U-10A,0.097007549,970.07549
BISH-BABOGAYA11-1A-1U-10A,0.092064903,920.64903
BISH-BABOGAYA11-1A-1U-10A,0.105454873,1054.54873
BISH-BABOGAYA11-1A-1U-10A,0.091757731,917.57731
BISH-BABOGAYA11-1A-1U-10A,0.1047253,1047.253
BISH-BABOGAYA11-1A-1U-10A,0.099437148,994.37148
BISH-BABOGAYA11-1A-1U-10A,0.116507937,1165.07937
BISH-BABOGAYA11-1A-1U-10A,0.113410338,1134.10338
BISH-BABOGAYA11-1A-1U-10A,0.110519126,1105.19126
BISH-BABOGAYA11-1A-1U-10A,0.106618488,1066.18488
BISH-BABOGAYA11-1A-1U-10A,0.122363446,1223.63446
BISH-BABOGAYA11-1A-1U-10A,0.121905113,1219.05113
BISH-BABOGAYA11-1A-1U-10A,0.113390391,1133.90391
BISH-BABOGAYA11-1A-1U-10A,0.110242202,1102.42202
BISH-BABOGAYA11-1A-1U-10A,0.109334276,1093.34276
BISH-BABOGAYA11-1A-1U-10A,0.101653425,1016.53425
BISH-BABOGAYA11-1A-1U-10A,0.111563343,1115.63343
BISH-BABOGAYA11-1A-1U-10A,0.118535231,1185.35231
BISH-BABOGAYA11-1A-1U-10A,0.107746657,1077.46657
BISH-BABOGAYA11-1A-1U-10A,0.103961667,1039.61667
BISH-BABOGAYA11-1A-1U-10A,0.096552892,965.52892
BISH-BABOGAYA11-1A-1U-10A,0.083871785,838.71785
BISH-BABOGAYA11-1A-1U-10A,0.083249707,832.49707
BISH-BABOGAYA11-1A-1U-10A,0.086770509,867.70509
BISH-BABOGAYA11-1A-1U-10A,0.093324884,933.24884
BISH-BABOGAYA11-1A-1U-10A,0.087031074,870.31074
BISH-BABOGAYA11-1A-1U-10A,0.087109179,871.09179
BISH-BABOGAYA11-1A-1U-10A,0.099519619,995.19619
BISH-BABOGAYA11-1A-1U-10A,0.095534128,955.34128
BISH-BABOGAYA11-1A-1U-10A,0.101266368,1012.66368
BISH-BABOGAYA11-1A-1U-10A,0.101763553,1017.63553
BISH-BABOGAYA11-1A-1U-10A,0.101902349,1019.02349
BISH-BABOGAYA11-1A-1U-10A,0.103462982,1034.62982
BISH-BABOGAYA11-1A-1U-10A,0.106493395,1064.93395
BISH-BABOGAYA11-1A-1U-10A,0.120143017,1201.43017
BISH-BABOGAYA11-1A-1U-10A,0.097794657,977.94657
BISH-BABOGAYA11-1A-1U-10A,0.102576173,1025.76173
BISH-BABOGAYA11-1A-1U-10A,0.096440722,964.40722
BISH-BABOGAYA11-1A-1U-10A,0.08327886,832.7886
BISH-BABOGAYA11-1A-1U-10A,0.088414105,884.14105
BISH-BABOGAYA11-1A-1U-10A,0.086522025,865.22025
BISH-BABOGAYA11-1A-1U-10A,0.093039463,930.39463
BISH-BABOGAYA11-1A-1U-10A,0.092873225,928.73225
BISH-BABOGAYA11-1A-1U-10A,0.086547104,865.47104
BISH-BABOGAYA11-1A-1U-10A,0.078617927,786.17927
BISH-BABOGAYA11-1A-1U-10A,0.075424554,754.24554
BISH-BABOGAYA11-1A-1U-10A,0.073120409,731.20409
BISH-BABOGAYA11-1A-1U-10A,0.081711416,817.11416
BISH-BABOGAYA11-1A-1U-10A,0.082751786,827.51786
BISH-BABOGAYA11-1A-1U-10A,0.081008431,810.08431
BISH-BABOGAYA11-1A-1U-10A,0.079806232,798.06232
BISH-BABOGAYA11-1A-1U-10A,0.088682911,886.82911
BISH-BABOGAYA11-1A-1U-10A,0.092425977,924.25977
BISH-BABOGAYA11-1A-1U-10A,0.084553236,845.53236
BISH-BABOGAYA11-1A-1U-10A,0.080030549,800.30549
BISH-BABOGAYA11-1A-1U-10A,0.096977989,969.77989
BISH-BABOGAYA11-1A-1U-10A,0.086466462,864.66462
BISH-BABOGAYA11-1A-1U-10A,0.080319129,803.19129
BISH-BABOGAYA11-1A-1U-10A,0.087219571,872.19571
BISH-BABOGAYA11-1A-1U-10A,0.076925976,769.25976
BISH-BABOGAYA11-1A-1U-10A,0.080453646,804.53646
BISH-BABOGAYA11-1A-1U-10A,0.069469367,694.69367
BISH-BABOGAYA11-1A-1U-10A,0.074629623,746.29623
BISH-BABOGAYA11-1A-1U-10A,0.073613457,736.13457
BISH-BABOGAYA11-1A-1U-10A,0.071944264,719.44264
BISH-BABOGAYA11-1A-1U-10A,0.071216935,712.16935
BISH-BABOGAYA11-1A-1U-10A,0.065784906,657.84906
BISH-BABOGAYA11-1A-1U-10A,0.067525918,675.25918
BISH-BABOGAYA11-1A-1U-10A,0.071985878,719.85878
BISH-BABOGAYA11-1A-1U-10A,0.067983771,679.83771
BISH-BABOGAYA11-1A-1U-10A,0.06032888,603.2888
BISH-BABOGAYA11-1A-1U-10A,0.062013951,620.13951
BISH-BABOGAYA11-1A-1U-10A,0.061415085,614.15085
BISH-BABOGAYA11-1A-1U-10A,0.058571477,585.71477
BISH-BABOGAYA11-1A-1U-10A,0.061561562,615.61562
BISH-BABOGAYA11-1A-1U-10A,0.076339754,763.39754
BISH-BABOGAYA11-1A-1U-10A,0.055186474,551.86474
BISH-BABOGAYA11-1A-1U-10A,0.059172428,591.72428
BISH-BABOGAYA11-1A-1U-10A,0.053948151,539.48151
BISH-BABOGAYA11-1A-1U-10A,0.06128422,612.8422
BISH-BABOGAYA11-1A-1U-10A,0.066421056,664.21056
BISH-BABOGAYA11-1A-1U-10A,0.069690065,696.90065
BISH-BABOGAYA11-1A-1U-10A,0.069866764,698.66764
BISH-BABOGAYA11-1A-1U-10A,0.07011112,701.1112
BISH-BABOGAYA11-1A-1U-10A,0.063992616,639.92616
BISH-BABOGAYA11-1A-1U-10A,0.06485459,648.5459
BISH-BABOGAYA11-1A-1U-10A,0.068750241,687.50241
BISH-BABOGAYA11-1A-1U-10A,0.061344868,613.44868
BISH-BABOGAYA11-1A-1U-10A,0.061545764,615.45764
BISH-BABOGAYA11-1A-1U-10A,0.059013904,590.13904
BISH-BABOGAYA11-1A-1U-10A,0.05389649,538.9649
BISH-BABOGAYA11-1A-1U-10A,0.050871576,508.71576
BISH-BABOGAYA11-1A-1U-10A,0.046228614,462.28614
BISH-BABOGAYA11-1A-1U-10A,0.045887694,458.87694
BISH-BABOGAYA11-1A-1U-10A,0.047633037,476.33037
BISH-BABOGAYA11-1A-1U-10A,0.051370289,513.70289
BISH-BABOGAYA11-1A-1U-10A,0.060461723,604.61723
BISH-BABOGAYA11-1A-1U-10A,0.061917211,619.17211
BISH-BABOGAYA11-1A-1U-10A,0.063902288,639.02288
BISH-BABOGAYA11-1A-1U-10A,0.063281663,632.81663
BISH-BABOGAYA11-1A-1U-10A,0.061838166,618.38166
BISH-BABOGAYA11-1A-1U-10A,0.069040698,690.40698
BISH-BABOGAYA11-1A-1U-10A,0.066189462,661.89462
BISH-BABOGAYA11-1A-1U-10A,0.070431415,704.31415
BISH-BABOGAYA11-1A-1U-10A,0.065253304,652.53304
BISH-BABOGAYA11-1A-1U-10A,0.058493045,584.93045
BISH-BABOGAYA11-1A-1U-10A,0.050711664,507.11664
BISH-BABOGAYA11-1A-1U-10A,0.058879093,588.79093
BISH-BABOGAYA11-1A-1U-10A,0.061689706,616.89706
BISH-BABOGAYA11-1A-1U-10A,0.070534897,705.34897
BISH-BABOGAYA11-1A-1U-10A,0.075841351,758.41351
BISH-BABOGAYA11-1A-1U-10A,0.078370042,783.70042
BISH-BABOGAYA11-1A-1U-10A,0.078154107,781.54107
BISH-BABOGAYA11-1A-1U-10A,0.069307343,693.07343
BISH-BABOGAYA11-1A-1U-10A,0.065426741,654.26741
BISH-BABOGAYA11-1A-1U-10A,0.066361923,663.61923
BISH-BABOGAYA11-1A-1U-10A,0.068072409,680.72409
BISH-BABOGAYA11-1A-1U-10A,0.068528118,685.28118
BISH-BABOGAYA11-1A-1U-10A,0.069033531,690.33531
BISH-BABOGAYA11-1A-1U-10A,0.061478569,614.78569
BISH-BABOGAYA11-1A-1U-10A,0.053820824,538.20824
BISH-BABOGAYA11-1A-1U-10A,0.047971179,479.71179
BISH-BABOGAYA11-1A-1U-10A,0.059916324,599.16324
BISH-BABOGAYA11-1A-1U-10A,0.060343173,603.43173
BISH-BABOGAYA11-1A-1U-10A,0.055555556,555.55556
BISH-BABOGAYA11-1A-1U-10A,0.050263321,502.63321
BISH-BABOGAYA11-1A-1U-10A,0.060767591,607.67591
BISH-BABOGAYA11-1A-1U-10A,0.056653491,566.53491
BISH-BABOGAYA11-1A-1U-10A,0.055049716,550.49716
BISH-BABOGAYA11-1A-1U-10A,0.056191467,561.91467
BISH-BABOGAYA11-1A-1U-10A,0.056523408,565.23408
BISH-BABOGAYA11-1A-1U-10A,0.057575522,575.75522
BISH-BABOGAYA11-1A-1U-10A,0.062223651,622.23651
BISH-BABOGAYA11-1A-1U-10A,0.064820743,648.20743
BISH-BABOGAYA11-1A-1U-10A,0.071554487,715.54487
BISH-BABOGAYA11-1A-1U-10A,0.075039146,750.39146
BISH-BABOGAYA11-1A-1U-10A,0.075339167,753.39167
BISH-BABOGAYA11-1A-1U-10A,0.073181818,731.81818
BISH-BABOGAYA11-1A-1U-10A,0.077986907,779.86907
BISH-BABOGAYA11-1A-1U-10A,0.073580346,735.80346
BISH-BABOGAYA11-1A-1U-10A,0.070076064,700.76064
BISH-BABOGAYA11-1A-1U-10A,0.061746497,617.46497
BISH-BABOGAYA11-1A-1U-10A,0.061620789,616.20789
BISH-BABOGAYA11-1A-1U-10A,0.061808903,618.08903
BISH-BABOGAYA11-1A-1U-10A,0.053734025,537.34025
BISH-BABOGAYA11-1A-1U-10A,0.053493095,534.93095
BISH-BABOGAYA11-1A-1U-10A,0.055351299,553.51299
BISH-BABOGAYA11-1A-1U-10A,0.061821946,618.21946
BISH-BABOGAYA11-1A-1U-10A,0.070728733,707.28733
BISH-BABOGAYA11-1A-1U-10A,0.085486338,854.86338
BISH-BABOGAYA11-1A-1U-10A,0.079864272,798.64272
BISH-BABOGAYA11-1A-1U-10A,0.070656386,706.56386
BISH-BABOGAYA11-1A-1U-10A,0.066969309,669.69309
BISH-BABOGAYA11-1A-1U-10A,0.062885518,628.85518
BISH-BABOGAYA11-1A-1U-10A,0.061892642,618.92642
BISH-BABOGAYA11-1A-1U-10A,0.066431042,664.31042
BISH-BABOGAYA11-1A-1U-10A,0.070572519,705.72519
BISH-BABOGAYA11-1A-1U-10A,0.070790694,707.90694
BISH-BABOGAYA11-1A-1U-10A,0.072033252,720.33252
BISH-BABOGAYA11-1A-1U-10A,0.06764617,676.4617
BISH-BABOGAYA11-1A-1U-10A,0.063556896,635.56896
BISH-BABOGAYA11-1A-1U-10A,0.063538349,635.38349
BISH-BABOGAYA11-1A-1U-10A,0.071498762,714.98762
BISH-BABOGAYA11-1A-1U-10A,0.067554563,675.54563
BISH-BABOGAYA11-1A-1U-10A,0.061577312,615.77312
BISH-BABOGAYA11-1A-1U-10A,0.06207404,620.7404
BISH-BABOGAYA11-1A-1U-10A,0.059102022,591.02022
BISH-BABOGAYA11-1A-1U-10A,0.055289475,552.89475
BISH-BABOGAYA11-1A-1U-10A,0.061828168,618.28168
BISH-BABOGAYA11-1A-1U-10A,0.058413528,584.13528
BISH-BABOGAYA11-1A-1U-10A,0.060698933,606.98933
BISH-BABOGAYA11-1A-1U-10A,0.066216326,662.16326
BISH-BABOGAYA11-1A-1U-10A,0.070146685,701.46685
BISH-BABOGAYA11-1A-1U-10A,0.071531524,715.31524
BISH-BABOGAYA11-1A-1U-10A,0.074103486,741.03486
BISH-BABOGAYA11-1A-1U-10A,0.077791097,777.91097
BISH-BABOGAYA11-1A-1U-10A,0.075030288,750.30288
BISH-BABOGAYA11-1A-1U-10A,0.074052813,740.52813
BISH-BABOGAYA11-1A-1U-10A,0.076301246,763.01246
BISH-BABOGAYA11-1A-1U-10A,0.065667641,656.67641
BISH-BABOGAYA11-1A-1U-10A,0.059463202,594.63202
BISH-BABOGAYA11-1A-1U-10A,0.06508483,650.8483
BISH-BABOGAYA11-1A-1U-10A,0.057925571,579.25571
BISH-BABOGAYA11-1A-1U-10A,0.062785293,627.85293
BISH-BABOGAYA11-1A-1U-10A,0.062988447,629.88447
BISH-BABOGAYA11-1A-1U-10A,0.069451563,694.51563
BISH-BABOGAYA11-1A-1U-10A,0.076171202,761.71202
BISH-BABOGAYA11-1A-1U-10A,0.079584485,795.84485
BISH-BABOGAYA11-1A-1U-10A,0.069434318,694.34318
BISH-BABOGAYA11-1A-1U-10A,0.0705019,705.019
BISH-BABOGAYA11-1A-1U-10A,0.072179858,721.79858
BISH-BABOGAYA11-1A-1U-10A,0.073629175,736.29175
BISH-BABOGAYA11-1A-1U-10A,0.066917391,669.17391
BISH-BABOGAYA11-1A-1U-10A,0.073598081,735.98081
BISH-BABOGAYA11-1A-1U-10A,0.077795649,777.95649
BISH-BABOGAYA11-1A-1U-10A,0.084675325,846.75325
BISH-BABOGAYA11-1A-1U-10A,0.075693751,756.93751
BISH-BABOGAYA11-1A-1U-10A,0.075842221,758.42221
BISH-BABOGAYA11-1A-1U-10A,0.079257651,792.57651
BISH-BABOGAYA11-1A-1U-10A,0.064695925,646.95925
BISH-BABOGAYA11-1A-1U-10A,0.07998997,799.8997
BISH-BABOGAYA11-1A-1U-10A,0.08257683,825.7683
BISH-BABOGAYA11-1A-1U-10A,0.064745791,647.45791
BISH-BABOGAYA11-1A-1U-10A,0.069058037,690.58037
BISH-BABOGAYA11-1A-1U-10A,0.066989375,669.89375
BISH-BABOGAYA11-1A-1U-10A,0.072074303,720.74303
BISH-BABOGAYA11-1A-1U-10A,0.068198635,681.98635
BISH-BABOGAYA11-1A-1U-10A,0.066106012,661.06012
BISH-BABOGAYA11-1A-1U-10A,0.058306048,583.06048
BISH-BABOGAYA11-1A-1U-10A,0.057649066,576.49066
BISH-BABOGAYA11-1A-1U-10A,0.056306046,563.06046
BISH-BABOGAYA11-1A-1U-10A,0.053510683,535.10683
BISH-BABOGAYA11-1A-1U-10A,0.057818559,578.18559
BISH-BABOGAYA11-1A-1U-10A,0.058037419,580.37419
BISH-BABOGAYA11-1A-1U-10A,0.05487482,548.7482
BISH-BABOGAYA11-1A-1U-10A,0.049776179,497.76179
BISH-BABOGAYA11-1A-1U-10A,0.050903865,509.03865
BISH-BABOGAYA11-1A-1U-10A,0.055970857,559.70857
BISH-BABOGAYA11-1A-1U-10A,0.05464729,546.4729
BISH-BABOGAYA11-1A-1U-10A,0.053040938,530.40938
BISH-BABOGAYA11-1A-1U-10A,0.05780146,578.0146
BISH-BABOGAYA11-1A-1U-10A,0.06661313,666.1313
BISH-BABOGAYA11-1A-1U-10A,0.059749697,597.49697
BISH-BABOGAYA11-1A-1U-10A,0.063258839,632.58839
BISH-BABOGAYA11-1A-1U-10A,0.077542124,775.42124
BISH-BABOGAYA11-1A-1U-10A,0.077177556,771.77556
BISH-BABOGAYA11-1A-1U-10A,0.076136315,761.36315
BISH-BABOGAYA11-1A-1U-10A,0.07852955,785.2955
BISH-BABOGAYA11-1A-1U-10A,0.078353424,783.53424
BISH-BABOGAYA11-1A-1U-10A,0.082439129,824.39129
BISH-BABOGAYA11-1A-1U-10A,0.081911702,819.11702
BISH-BABOGAYA11-1A-1U-10A,0.086083091,860.83091
BISH-BABOGAYA11-1A-1U-10A,0.075518389,755.18389
BISH-BABOGAYA11-1A-1U-10A,0.079897458,798.97458
BISH-BABOGAYA11-1A-1U-10A,0.084503414,845.03414
BISH-BABOGAYA11-1A-1U-10A,0.077249613,772.49613
BISH-BABOGAYA11-1A-1U-10A,0.070524412,705.24412
BISH-BABOGAYA11-1A-1U-10A,0.076892967,768.92967
BISH-BABOGAYA11-1A-1U-10A,0.070531822,705.31822
BISH-BABOGAYA11-1A-1U-10A,0.068110911,681.10911
BISH-BABOGAYA11-1A-1U-10A,0.07329681,732.9681
BISH-BABOGAYA11-1A-1U-10A,0.075734428,757.34428
BISH-BABOGAYA11-1A-1U-10A,0.084394048,843.94048
BISH-BABOGAYA11-1A-1U-10A,0.069736194,697.36194
BISH-BABOGAYA11-1A-1U-10A,0.073517752,735.17752
BISH-BABOGAYA11-1A-1U-10A,0.071627447,716.27447
BISH-BABOGAYA11-1A-1U-10A,0.070031035,700.31035
BISH-BABOGAYA11-1A-1U-10A,0.083032007,830.32007
BISH-BABOGAYA11-1A-1U-10A,0.082234325,822.34325
BISH-BABOGAYA11-1A-1U-10A,0.084604653,846.04653
BISH-BABOGAYA11-1A-1U-10A,0.077224106,772.24106
BISH-BABOGAYA11-1A-1U-10A,0.066779192,667.79192
BISH-BABOGAYA11-1A-1U-10A,0.062550946,625.50946
BISH-BABOGAYA11-1A-1U-10A,0.066852368,668.52368
BISH-BABOGAYA11-1A-1U-10A,0.061441579,614.41579
BISH-BABOGAYA11-1A-1U-10A,0.05806128,580.6128
BISH-BABOGAYA11-1A-1U-10A,0.054381682,543.81682
BISH-BABOGAYA11-1A-1U-10A,0.050133023,501.33023
BISH-BABOGAYA11-1A-1U-10A,0.052506456,525.06456
BISH-BABOGAYA11-1A-1U-10A,0.042867265,428.67265
BISH-BABOGAYA11-1A-1U-10A,0.047750081,477.50081
BISH-BABOGAYA11-1A-1U-10A,0.046425105,464.25105
BISH-BABOGAYA11-1A-1U-10A,0.053343471,533.43471
BISH-BABOGAYA11-1A-1U-10A,0.044907389,449.07389
BISH-BABOGAYA11-1A-1U-10A,0.04986217,498.6217
BISH-BABOGAYA11-1A-1U-10A,0.053117207,531.17207
BISH-BABOGAYA11-1A-1U-10A,0.048115477,481.15477
BISH-BABOGAYA11-1A-1U-10A,0.052375575,523.75575
BISH-BABOGAYA11-1A-1U-10A,0.06518882,651.8882
BISH-BABOGAYA11-1A-1U-10A,0.077613139,776.13139
BISH-BABOGAYA11-1A-1U-10A,0.064463895,644.63895
BISH-BABOGAYA11-1A-1U-10A,0.064669932,646.69932
BISH-BABOGAYA11-1A-1U-10A,0.079404467,794.04467
BISH-BABOGAYA11-1A-1U-10A,0.07111012,711.1012
BISH-BABOGAYA11-1A-1U-10A,0.078555618,785.55618
BISH-BABOGAYA11-1A-1U-10A,0.084644905,846.44905
BISH-BABOGAYA11-1A-1U-10A,0.075282418,752.82418
BISH-BABOGAYA11-1A-1U-10A,0.072275874,722.75874
BISH-BABOGAYA11-1A-1U-10A,0.073099287,730.99287
BISH-BABOGAYA11-1A-1U-10A,0.070567314,705.67314
BISH-BABOGAYA11-1A-1U-10A,0.070763097,707.63097
BISH-BABOGAYA11-1A-1U-10A,0.072695424,726.95424
BISH-BABOGAYA11-1A-1U-10A,0.073372884,733.72884
BISH-BABOGAYA11-1A-1U-10A,0.064082379,640.82379
BISH-BABOGAYA11-1A-1U-10A,0.066103063,661.03063
BISH-BABOGAYA11-1A-1U-10A,0.067467811,674.67811
BISH-BABOGAYA11-1A-1U-10A,0.066287634,662.87634
BISH-BABOGAYA11-1A-1U-10A,0.062665222,626.65222
BISH-BABOGAYA11-1A-1U-10A,0.090221239,902.21239
BISH-BABOGAYA11-1A-1U-10A,0.081957731,819.57731
BISH-BABOGAYA11-1A-1U-10A,0.069016882,690.16882
BISH-BABOGAYA11-1A-1U-10A,0.069822751,698.22751
BISH-BABOGAYA11-1A-1U-10A,0.080397636,803.97636
BISH-BABOGAYA11-1A-1U-10A,0.076787966,767.87966
BISH-BABOGAYA11-1A-1U-10A,0.080692435,806.92435
BISH-BABOGAYA11-1A-1U-10A,0.084073604,840.73604
BISH-BABOGAYA11-1A-1U-10A,0.077879113,778.79113
BISH-BABOGAYA11-1A-1U-10A,0.088479677,884.79677
BISH-BABOGAYA11-1A-1U-10A,0.079372878,793.72878
BISH-BABOGAYA11-1A-1U-10A,0.078003746,780.03746
BISH-BABOGAYA11-1A-1U-10A,0.084891956,848.91956
BISH-BABOGAYA11-1A-1U-10A,0.07694704,769.4704
BISH-BABOGAYA11-1A-1U-10A,0.083141593,831.41593
BISH-BABOGAYA11-1A-1U-10A,0.078123614,781.23614
BISH-BABOGAYA11-1A-1U-10A,0.079099564,790.99564
BISH-BABOGAYA11-1A-1U-10A,0.072424135,724.24135
BISH-BABOGAYA11-1A-1U-10A,0.0743023,743.023
